Plugin_Changelog,Changelog,R_0_2_1,,,https://isolveit.github.io/mkdocs-pdf-generate/changelog/Changelog_R_0_2_1.pdf,5D8BA61F23336663A785385FFB69C6AC,A4BB7DC532741DE0162C568BA53B1F6A,https://isolveit.github.io/mkdocs-pdf-generate/changelog/Changelog_R_0_2_1.txt
Plugin_Options,Options,R_0_2_1,,,https://isolveit.github.io/mkdocs-pdf-generate/options/Plugin_Options_R_0_2_1.pdf,A04E7A51F3D133162D8C44B1B54B15CC,25EFC665A2611577921AAD940795A510,https://isolveit.github.io/mkdocs-pdf-generate/options/Plugin_Options_R_0_2_1.txt
Customize_Plugin,Document,R_0_1_8,,,https://isolveit.github.io/mkdocs-pdf-generate/customise/customisation/Customize_Plugin_R_0_1_8.pdf,9C872AF500FC4B96E734F124BDB36BA1,39A82FF595063B5D28DB4605A1BE3552,https://isolveit.github.io/mkdocs-pdf-generate/customise/customisation/Customize_Plugin_R_0_1_8.txt
